期号,日期,中奖号码 1,2,3,4,5,强力球,上期出现号码,小,大,单数,双数,1-10,11-20,21-30,31-40,41-50,51-60,61-70,一奖 中奖注数,一奖 每注奖金,二奖 中奖注数,二奖 每注奖金,三奖 中奖注数,三奖 每注奖金,四奖 中奖注数,四奖 每注奖金,五奖 中奖注数,五奖 每注奖金,六奖 中奖注数,六奖 每注奖金,七奖 中奖注数,七奖 每注奖金,八奖 中奖注数,八奖 每注奖金,九奖 中奖注数,九奖 每注奖金
03/22/2014,2014-03-22,13,28,31,55,58,15,,2,3,3,2,0,1,1,1,0,2,0,1,96000000.00,5,1000000.00,23,10000.00,532,100.00,888,100.00,15070,7.00,29132,7.00,99699,4.00,209830,4.00
03/19/2014,2014-03-19,2,19,23,34,43,14,"2,34",3,2,3,2,1,1,1,1,1,0,0,0,0.00,5,1000000.00,9,10000.00,650,100.00,932,100.00,16245,7.00,31387,7.00,99288,4.00,190087,4.00
03/15/2014,2014-03-15,2,5,34,51,58,9,,2,3,2,3,2,0,0,1,0,2,0,0,0.00,3,1000000.00,13,10000.00,506,100.00,751,100.00,15343,7.00,26787,7.00,101834,4.00,207768,4.00
03/12/2014,2014-03-12,14,15,28,37,54,10,14,3,2,2,3,0,2,1,1,0,1,0,0,0.00,1,1000000.00,6,10000.00,431,100.00,771,100.00,13365,7.00,23449,7.00,87383,4.00,181190,4.00
03/08/2014,2014-03-08,10,14,24,32,41,30,,3,2,1,4,1,1,1,1,1,0,0,0,0.00,3,1000000.00,10,10000.00,569,100.00,826,100.00,14230,7.00,31293,7.00,92090,4.00,176954,4.00
03/05/2014,2014-03-05,3,7,9,26,54,19,3,4,1,3,2,3,0,1,0,0,1,0,0,0.00,1,1000000.00,30,10000.00,708,100.00,1192,100.00,16327,7.00,38561,7.00,88307,4.00,157625,4.00
03/01/2014,2014-03-01,3,8,25,30,47,13,,3,2,3,2,2,0,2,0,1,0,0,1,60000000.00,3,1000000.00,19,10000.00,744,100.00,1306,100.00,20654,7.00,37102,7.00,118298,4.00,216370,4.00
02/26/2014,2014-02-26,11,12,17,38,42,2,,3,2,2,3,0,3,0,1,1,0,0,0,0.00,0,0.00,18,10000.00,559,100.00,820,100.00,14254,7.00,29191,7.00,85149,4.00,156350,4.00
02/22/2014,2014-02-22,2,3,13,14,54,4,54,4,1,2,3,2,2,0,0,0,1,0,0,0.00,1,1000000.00,12,10000.00,621,100.00,957,100.00,16384,7.00,31898,7.00,96459,4.00,180281,4.00
02/19/2014,2014-02-19,1,17,35,49,54,34,,2,3,4,1,1,1,0,1,1,1,0,1,425300000.00,15,1000000.00,111,10000.00,3510,100.00,5429,100.00,92760,7.00,187234,7.00,602077,4.00,1214918,4.00
02/15/2014,2014-02-15,2,9,14,21,23,3,,5,0,3,2,2,1,2,0,0,0,0,0,0.00,9,1000000.00,80,10000.00,2714,100.00,3551,100.00,52601,7.00,115364,7.00,305087,4.00,575405,4.00
02/12/2014,2014-02-12,36,44,49,52,57,1,,0,5,2,3,0,0,0,1,2,2,0,0,0.00,7,1000000.00,32,10000.00,1272,100.00,1763,100.00,31995,7.00,63429,7.00,208732,4.00,451853,4.00
02/08/2014,2014-02-08,24,25,34,37,54,29,,2,3,2,3,0,0,2,2,0,1,0,0,0.00,8,1000000.00,33,10000.00,1089,100.00,1714,100.00,30164,7.00,60196,7.00,200461,4.00,419660,4.00
02/05/2014,2014-02-05,8,17,32,57,59,24,,2,3,3,2,1,1,0,1,0,2,0,0,0.00,2,1000000.00,26,10000.00,839,100.00,1389,100.00,24729,7.00,46639,7.00,160887,4.00,324781,4.00
02/01/2014,2014-02-01,5,12,15,27,38,7,,4,1,3,2,1,2,1,1,0,0,0,0,0.00,5,1000000.00,47,10000.00,1171,100.00,2129,100.00,31956,7.00,59696,7.00,187150,4.00,348549,4.00
01/29/2014,2014-01-29,11,23,28,32,47,20,,3,2,3,2,0,1,2,1,1,0,0,0,0.00,5,1000000.00,21,10000.00,778,100.00,1205,100.00,19833,7.00,41066,7.00,124810,4.00,246000,4.00
01/25/2014,2014-01-25,8,12,18,55,57,2,55,3,2,2,3,1,2,0,0,0,2,0,0,0.00,2,1000000.00,19,10000.00,693,100.00,1183,100.00,20117,7.00,39934,7.00,128325,4.00,250612,4.00
01/22/2014,2014-01-22,1,2,7,9,55,29,,4,1,4,1,4,0,0,0,0,1,0,0,0.00,2,1000000.00,40,10000.00,1269,100.00,1419,100.00,20304,7.00,48656,7.00,111492,4.00,205058,4.00
01/18/2014,2014-01-18,13,14,19,31,38,25,,3,2,3,2,0,3,0,2,0,0,0,0,0.00,3,1000000.00,21,10000.00,695,100.00,1125,100.00,19859,7.00,39265,7.00,122110,4.00,235578,4.00
01/15/2014,2014-01-15,7,8,9,24,29,25,,5,0,3,2,3,0,2,0,0,0,0,0,0.00,3,1000000.00,32,10000.00,1058,100.00,1390,100.00,18927,7.00,45778,7.00,103926,4.00,184318,4.00
01/11/2014,2014-01-11,10,15,33,48,54,34,10,2,3,2,3,1,1,0,1,1,1,0,0,0.00,1,1000000.00,11,10000.00,491,100.00,776,100.00,13404,7.00,27450,7.00,87826,4.00,175915,4.00
01/08/2014,2014-01-08,10,28,39,47,58,22,58,2,3,2,3,1,0,1,1,1,1,0,0,0.00,2,1000000.00,7,10000.00,425,100.00,675,100.00,11769,7.00,22283,7.00,79303,4.00,164611,4.00
01/04/2014,2014-01-04,19,20,37,41,58,14,,2,3,3,2,0,2,0,1,1,1,0,0,0.00,1,1000000.00,9,10000.00,426,100.00,737,100.00,13511,7.00,24414,7.00,90065,4.00,184627,4.00
01/01/2014,2014-01-01,15,24,40,48,52,23,,2,3,1,4,0,1,1,1,1,1,0,0,0.00,0,0.00,17,10000.00,403,100.00,680,100.00,11893,7.00,23211,7.00,80628,4.00,172012,4.00
12/28/2013,2013-12-28,8,35,44,51,56,18,56,1,4,2,3,1,0,0,1,1,2,0,0,0.00,2,1000000.00,12,10000.00,408,100.00,667,100.00,12689,7.00,22719,7.00,85451,4.00,181323,4.00
12/25/2013,2013-12-25,23,28,38,39,56,32,,2,3,2,3,0,0,2,2,0,1,0,1,74000000.00,1,1000000.00,15,10000.00,446,100.00,674,100.00,12483,7.00,24546,7.00,82476,4.00,167201,4.00
12/21/2013,2013-12-21,25,36,40,45,51,8,40,1,4,3,2,0,0,1,2,1,1,0,0,0.00,2,1000000.00,14,10000.00,499,100.00,753,100.00,13951,7.00,26421,7.00,94465,4.00,207134,4.00
12/18/2013,2013-12-18,7,24,37,39,40,1,,2,3,3,2,1,0,1,3,0,0,0,0,0.00,0,0.00,19,10000.00,613,100.00,960,100.00,16120,7.00,33833,7.00,102804,4.00,202403,4.00
12/14/2013,2013-12-14,14,25,32,33,41,34,,2,3,3,2,0,1,1,2,1,0,0,0,0.00,3,1000000.00,11,10000.00,667,100.00,1046,100.00,16723,7.00,36028,7.00,105983,4.00,210850,4.00
12/11/2013,2013-12-11,1,10,13,18,19,27,13,5,0,3,2,2,3,0,0,0,0,0,2,61000000.00,6,1000000.00,40,10000.00,1288,100.00,1682,100.00,23932,7.00,54788,7.00,128284,4.00,233851,4.00
12/07/2013,2013-12-07,13,20,32,45,48,17,,2,3,2,3,0,2,0,1,2,0,0,0,0.00,5,1000000.00,30,10000.00,656,100.00,1091,100.00,19264,7.00,35188,7.00,123900,4.00,251913,4.00
12/04/2013,2013-12-04,6,9,11,31,44,25,44,3,2,3,2,2,1,0,1,1,0,0,0,0.00,4,1000000.00,26,10000.00,841,100.00,1184,100.00,18184,7.00,40053,7.00,103247,4.00,187145,4.00
11/30/2013,2013-11-30,5,26,44,45,57,29,57,2,3,3,2,1,0,1,0,2,1,0,0,0.00,0,0.00,9,10000.00,434,100.00,736,100.00,13905,7.00,25740,7.00,94057,4.00,189082,4.00
11/27/2013,2013-11-27,18,25,50,55,57,17,55,2,3,3,2,0,1,1,0,1,2,0,0,0.00,0,0.00,11,10000.00,420,100.00,670,100.00,13166,7.00,24294,7.00,91036,4.00,200232,4.00
11/23/2013,2013-11-23,5,12,43,52,55,10,,2,3,3,2,1,1,0,0,1,2,0,0,0.00,1,1000000.00,15,10000.00,441,100.00,783,100.00,15158,7.00,26905,7.00,98883,4.00,196104,4.00
11/20/2013,2013-11-20,4,18,23,32,45,7,,3,2,2,3,1,1,1,1,1,0,0,0,0.00,2,1000000.00,18,10000.00,579,100.00,962,100.00,15313,7.00,28513,7.00,95325,4.00,184812,4.00
11/16/2013,2013-11-16,10,29,37,44,59,10,,2,3,3,2,1,0,1,1,1,1,0,1,130000000.00,5,1000000.00,18,10000.00,674,100.00,1136,100.00,20487,7.00,37600,7.00,135176,4.00,276898,4.00
11/13/2013,2013-11-13,5,31,50,55,56,9,56,1,4,3,2,1,0,0,1,1,2,0,0,0.00,2,1000000.00,14,10000.00,532,100.00,872,100.00,16619,7.00,30919,7.00,112920,4.00,238228,4.00
11/09/2013,2013-11-09,3,9,37,49,56,32,49,2,3,4,1,2,0,0,1,1,1,0,0,0.00,2,1000000.00,16,10000.00,586,100.00,894,100.00,15786,7.00,32015,7.00,103101,4.00,207408,4.00
11/06/2013,2013-11-06,1,5,10,15,49,22,,4,1,4,1,3,1,0,0,1,0,0,0,0.00,2,1000000.00,20,10000.00,995,100.00,1220,100.00,17323,7.00,41638,7.00,97553,4.00,183716,4.00
11/02/2013,2013-11-02,13,23,24,27,40,17,40,4,1,3,2,0,1,3,1,0,0,0,0,0.00,2,1000000.00,17,10000.00,653,100.00,1087,100.00,18958,7.00,35928,7.00,113100,4.00,216385,4.00
10/30/2013,2013-10-30,2,36,40,49,54,10,49,1,4,1,4,1,0,0,2,1,1,0,0,0.00,1,1000000.00,8,10000.00,449,100.00,672,100.00,12682,7.00,23657,7.00,88663,4.00,189352,4.00
10/26/2013,2013-10-26,4,6,34,49,56,29,34,2,3,1,4,2,0,0,1,1,1,0,0,0.00,6,1000000.00,12,10000.00,535,100.00,863,100.00,15789,7.00,28086,7.00,105082,4.00,208003,4.00
10/23/2013,2013-10-23,3,23,31,34,47,13,,2,3,4,1,1,0,1,2,1,0,0,1,216000000.00,8,1000000.00,34,10000.00,1133,100.00,2157,100.00,36246,7.00,63101,7.00,219827,4.00,428731,4.00
10/19/2013,2013-10-19,9,33,54,56,57,5,,1,4,3,2,1,0,0,1,0,3,0,0,0.00,5,1000000.00,27,10000.00,861,100.00,1353,100.00,25856,7.00,48142,7.00,176850,4.00,384336,4.00
10/16/2013,2013-10-16,3,26,28,34,42,28,26,3,2,1,4,1,0,2,1,1,0,0,0,0.00,2,1000000.00,22,10000.00,912,100.00,1316,100.00,22873,7.00,45919,7.00,148450,4.00,292111,4.00
10/12/2013,2013-10-12,8,10,26,57,58,4,,3,2,1,4,2,0,1,0,0,2,0,0,0.00,1,1000000.00,18,10000.00,763,100.00,1339,100.00,23548,7.00,43364,7.00,150979,4.00,300151,4.00
10/09/2013,2013-10-09,3,9,19,33,38,18,,3,2,4,1,2,1,0,2,0,0,0,0,0.00,7,1000000.00,41,10000.00,1022,100.00,1505,100.00,23821,7.00,49562,7.00,137361,4.00,257129,4.00
10/05/2013,2013-10-05,11,12,17,39,40,5,,3,2,3,2,0,3,0,2,0,0,0,0,0.00,4,1000000.00,27,10000.00,797,100.00,1305,100.00,22551,7.00,40860,7.00,136172,4.00,249806,4.00
10/02/2013,2013-10-02,4,6,25,42,51,17,,3,2,2,3,2,0,1,0,1,1,0,0,0.00,3,1000000.00,18,10000.00,568,100.00,950,100.00,17375,7.00,32434,7.00,109974,4.00,212903,4.00
09/28/2013,2013-09-28,14,47,52,53,54,5,53,1,4,2,3,0,1,0,0,1,3,0,0,0.00,0,0.00,20,10000.00,524,100.00,865,100.00,15183,7.00,28845,7.00,106632,4.00,246476,4.00
09/25/2013,2013-09-25,2,7,17,49,53,23,17,3,2,4,1,2,1,0,0,1,1,0,0,0.00,1,1000000.00,17,10000.00,575,100.00,1077,100.00,18138,7.00,32724,7.00,105915,4.00,198305,4.00
09/21/2013,2013-09-21,12,17,45,54,58,13,,2,3,2,3,0,2,0,0,1,2,0,0,0.00,5,1000000.00,16,10000.00,518,100.00,940,100.00,16746,7.00,28192,7.00,114822,4.00,241419,4.00
09/18/2013,2013-09-18,7,10,22,32,35,19,,3,2,2,3,2,0,1,2,0,0,0,1,399400000.00,7,1000000.00,116,10000.00,4263,100.00,6534,100.00,110292,7.00,218587,7.00,679951,4.00,1308734,4.00
09/14/2013,2013-09-14,1,17,25,37,44,20,,3,2,4,1,1,1,1,1,1,0,0,0,0.00,10,1000000.00,53,10000.00,2059,100.00,3077,100.00,54921,7.00,110216,7.00,353166,4.00,703365,4.00
09/11/2013,2013-09-11,11,19,33,42,52,33,19,2,3,3,2,0,2,0,1,1,1,0,0,0.00,5,1000000.00,41,10000.00,1422,100.00,2353,100.00,41120,7.00,78782,7.00,256825,4.00,500616,4.00
09/07/2013,2013-09-07,2,19,22,26,45,24,"2,26,45",4,1,2,3,1,1,2,0,1,0,0,0,0.00,3,1000000.00,41,10000.00,1425,100.00,2208,100.00,37311,7.00,80163,7.00,230074,4.00,451521,4.00
09/04/2013,2013-09-04,2,9,26,45,47,11,2,3,2,3,2,2,0,1,0,2,0,0,0,0.00,9,1000000.00,40,10000.00,961,100.00,1698,100.00,30171,7.00,52879,7.00,183806,4.00,352842,4.00
08/31/2013,2013-08-31,2,7,25,40,56,20,7,3,2,2,3,2,0,1,1,0,1,0,0,0.00,2,1000000.00,37,10000.00,1019,100.00,1606,100.00,27831,7.00,56033,7.00,174400,4.00,340860,4.00
08/28/2013,2013-08-28,6,7,9,19,32,13,,4,1,3,2,3,1,0,1,0,0,0,0,0.00,2,1000000.00,45,10000.00,1378,100.00,2177,100.00,31195,7.00,65539,7.00,167051,4.00,291437,4.00
08/24/2013,2013-08-24,12,17,25,45,59,19,,3,2,4,1,0,2,1,0,1,1,0,0,0.00,4,1000000.00,25,10000.00,720,100.00,1157,100.00,21496,7.00,40481,7.00,137735,4.00,269835,4.00
08/21/2013,2013-08-21,30,40,42,46,48,23,46,0,5,0,5,0,0,1,1,3,0,0,0,0.00,2,1000000.00,26,10000.00,597,100.00,904,100.00,16035,7.00,29810,7.00,108511,4.00,238873,4.00
08/17/2013,2013-08-17,18,21,46,54,56,23,,2,3,1,4,0,1,1,0,1,2,0,0,0.00,1,1000000.00,13,10000.00,566,100.00,917,100.00,17251,7.00,30985,7.00,115496,4.00,249160,4.00
08/14/2013,2013-08-14,4,11,17,43,51,20,4,3,2,4,1,1,2,0,0,1,1,0,0,0.00,2,1000000.00,12,10000.00,600,100.00,927,100.00,16323,7.00,33538,7.00,100065,4.00,194451,4.00
08/10/2013,2013-08-10,4,12,14,37,58,13,58,3,2,1,4,1,2,0,1,0,1,0,0,0.00,1,1000000.00,21,10000.00,519,100.00,998,100.00,18034,7.00,31205,7.00,116181,4.00,230250,4.00
08/07/2013,2013-08-07,5,25,30,58,59,32,,2,3,3,2,1,0,2,0,0,2,0,3,149466666.67,25,1000000.00,159,10000.00,5122,100.00,8296,100.00,143918,7.00,286891,7.00,931526,4.00,1887204,4.00
08/03/2013,2013-08-03,21,24,36,42,45,15,24,2,3,2,3,0,0,2,1,2,0,0,0,0.00,6,1000000.00,59,10000.00,2363,100.00,3651,100.00,63564,7.00,126815,7.00,405577,4.00,813669,4.00
07/31/2013,2013-07-31,8,24,39,49,59,5,,2,3,3,2,1,0,1,1,1,1,0,0,0.00,4,1000000.00,38,10000.00,1567,100.00,2452,100.00,44228,7.00,81899,7.00,291379,4.00,595139,4.00
07/27/2013,2013-07-27,9,23,40,53,58,6,"9,40",2,3,3,2,1,0,1,1,0,2,0,0,0.00,4,1000000.00,43,10000.00,1156,100.00,1752,100.00,33126,7.00,61519,7.00,218404,4.00,444861,4.00
07/24/2013,2013-07-24,9,29,40,44,54,7,,2,3,2,3,1,0,1,1,1,1,0,0,0.00,5,1000000.00,34,10000.00,891,100.00,1470,100.00,26908,7.00,47547,7.00,177953,4.00,365275,4.00
07/20/2013,2013-07-20,14,25,27,38,58,6,38,3,2,2,3,0,1,2,1,0,1,0,0,0.00,4,1000000.00,26,10000.00,799,100.00,1364,100.00,24140,7.00,45257,7.00,158241,4.00,328426,4.00
07/17/2013,2013-07-17,1,22,34,38,42,17,22,2,3,1,4,1,0,1,2,1,0,0,0,0.00,1,1000000.00,20,10000.00,724,100.00,1130,100.00,20464,7.00,37672,7.00,135458,4.00,276166,4.00
07/13/2013,2013-07-13,2,8,22,35,37,6,,3,2,2,3,2,0,1,2,0,0,0,0,0.00,4,1000000.00,13,10000.00,725,100.00,1249,100.00,20124,7.00,40449,7.00,128278,4.00,245139,4.00
07/10/2013,2013-07-10,30,31,45,55,59,27,,0,5,4,1,0,0,1,1,1,2,0,0,0.00,4,1000000.00,16,10000.00,487,100.00,795,100.00,13726,7.00,26543,7.00,94813,4.00,214120,4.00
07/06/2013,2013-07-06,2,13,35,36,52,11,,2,3,2,3,1,1,0,2,0,1,0,0,0.00,2,1000000.00,14,10000.00,531,100.00,981,100.00,16761,7.00,28934,7.00,110382,4.00,224204,4.00
07/03/2013,2013-07-03,3,6,29,40,51,4,,3,2,3,2,2,0,1,1,0,1,0,0,0.00,2,1000000.00,13,10000.00,549,100.00,852,100.00,15812,7.00,29870,7.00,99207,4.00,191112,4.00
06/29/2013,2013-06-29,8,28,30,53,56,16,,2,3,1,4,1,0,2,0,0,2,0,0,0.00,1,1000000.00,5,10000.00,491,100.00,820,100.00,15386,7.00,29280,7.00,100032,4.00,202203,4.00
06/26/2013,2013-06-26,1,18,33,39,46,33,33,2,3,3,2,1,1,0,2,1,0,0,0,0.00,2,1000000.00,15,10000.00,467,100.00,738,100.00,13472,7.00,25103,7.00,88239,4.00,177640,4.00
06/22/2013,2013-06-22,13,19,23,33,57,28,57,3,2,5,0,0,2,1,1,0,1,0,1,127000000.00,3,1000000.00,21,10000.00,887,100.00,1355,100.00,22951,7.00,49094,7.00,145605,4.00,289462,4.00
06/19/2013,2013-06-19,7,46,47,52,57,17,,1,4,3,2,1,0,0,0,2,2,0,0,0.00,1,1000000.00,14,10000.00,607,100.00,1059,100.00,18819,7.00,33861,7.00,128671,4.00,265115,4.00
06/15/2013,2013-06-15,28,36,40,48,55,1,55,1,4,1,4,0,0,1,2,1,1,0,0,0.00,1,1000000.00,15,10000.00,606,100.00,919,100.00,16474,7.00,32996,7.00,110481,4.00,233203,4.00
06/12/2013,2013-06-12,16,22,23,42,55,32,22,3,2,2,3,0,1,2,0,1,1,0,0,0.00,1,1000000.00,16,10000.00,533,100.00,801,100.00,15708,7.00,31366,7.00,98558,4.00,192750,4.00
06/08/2013,2013-06-08,2,11,22,26,32,19,26,4,1,1,4,1,1,2,1,0,0,0,0,0.00,2,1000000.00,28,10000.00,958,100.00,1501,100.00,21576,7.00,47904,7.00,125744,4.00,234410,4.00
06/05/2013,2013-06-05,4,26,33,36,55,32,33,2,3,2,3,1,0,1,2,0,1,0,0,0.00,0,0.00,16,10000.00,481,100.00,777,100.00,13725,7.00,27907,7.00,90978,4.00,182894,4.00
06/01/2013,2013-06-01,22,28,33,53,59,14,,2,3,3,2,0,0,2,1,0,2,0,0,0.00,2,1000000.00,16,10000.00,522,100.00,785,100.00,15687,7.00,28855,7.00,104669,4.00,221807,4.00
05/29/2013,2013-05-29,9,14,17,49,57,2,,3,2,4,1,1,2,0,0,1,1,0,1,40000000.00,2,1000000.00,16,10000.00,410,100.00,714,100.00,13372,7.00,26405,7.00,87661,4.00,174694,4.00
05/25/2013,2013-05-25,2,6,19,21,27,25,,5,0,3,2,2,1,2,0,0,0,0,3,16666666.67,9,1000000.00,39,10000.00,1368,100.00,1568,100.00,22536,7.00,52875,7.00,124387,4.00,227799,4.00
05/22/2013,2013-05-22,9,31,35,41,57,26,,1,4,5,0,1,0,0,2,1,1,0,0,0.00,3,1000000.00,12,10000.00,440,100.00,832,100.00,14385,7.00,27078,7.00,97753,4.00,202977,4.00
05/18/2013,2013-05-18,10,13,14,22,52,11,,4,1,1,4,1,2,1,0,0,1,0,1,590500000.00,31,1000000.00,284,10000.00,9956,100.00,16163,100.00,284137,7.00,537582,7.00,1788160,4.00,3468534,4.00
05/15/2013,2013-05-15,2,11,26,34,41,32,,3,2,2,3,1,1,1,1,1,0,0,0,0.00,20,1000000.00,105,10000.00,3809,100.00,5854,100.00,99460,7.00,207047,7.00,629245,4.00,1240997,4.00
05/11/2013,2013-05-11,6,13,19,23,43,16,,4,1,4,1,1,2,1,0,1,0,0,0,0.00,13,1000000.00,74,10000.00,2355,100.00,3278,100.00,53694,7.00,118989,7.00,329418,4.00,635189,4.00
05/08/2013,2013-05-08,21,22,26,30,57,27,26,3,2,2,3,0,0,4,0,0,1,0,0,0.00,1,1000000.00,48,10000.00,1397,100.00,2254,100.00,40499,7.00,77790,7.00,267658,4.00,534573,4.00
05/04/2013,2013-05-04,7,12,26,36,40,17,26,3,2,1,4,1,1,1,2,0,0,0,0,0.00,2,1000000.00,50,10000.00,1442,100.00,2244,100.00,37808,7.00,76584,7.00,230892,4.00,438854,4.00
05/01/2013,2013-05-01,22,26,31,54,55,18,"54,55",2,3,2,3,0,0,2,1,0,2,0,0,0.00,2,1000000.00,30,10000.00,894,100.00,1517,100.00,27170,7.00,49467,7.00,178852,4.00,366839,4.00
04/27/2013,2013-04-27,3,23,48,54,55,5,,2,3,3,2,1,0,1,0,1,2,0,0,0.00,2,1000000.00,16,10000.00,787,100.00,1421,100.00,26611,7.00,48111,7.00,178816,4.00,362680,4.00
04/24/2013,2013-04-24,9,19,31,56,59,2,,2,3,4,1,1,1,0,1,0,2,0,0,0.00,3,1000000.00,24,10000.00,794,100.00,1111,100.00,21332,7.00,42257,7.00,138195,4.00,277582,4.00
04/20/2013,2013-04-20,6,8,30,39,48,20,48,2,3,1,4,2,0,1,1,1,0,0,0,0.00,4,1000000.00,19,10000.00,746,100.00,1219,100.00,21036,7.00,41329,7.00,131652,4.00,255373,4.00
04/17/2013,2013-04-17,13,18,36,48,58,28,,2,3,1,4,0,2,0,1,1,1,0,0,0.00,1,1000000.00,17,10000.00,590,100.00,845,100.00,15793,7.00,30160,7.00,104261,4.00,214893,4.00
04/13/2013,2013-04-13,10,12,31,56,57,33,,2,3,2,3,1,1,0,1,0,2,0,0,0.00,4,1000000.00,17,10000.00,579,100.00,991,100.00,18666,7.00,34599,7.00,122271,4.00,242917,4.00
04/10/2013,2013-04-10,1,36,40,52,53,20,,1,4,2,3,1,0,0,2,0,2,0,0,0.00,1,1000000.00,14,10000.00,496,100.00,774,100.00,13923,7.00,26461,7.00,95395,4.00,203163,4.00
04/06/2013,2013-04-06,4,7,8,29,39,24,8,4,1,3,2,3,0,1,1,0,0,0,0,0.00,1,1000000.00,23,10000.00,854,100.00,1306,100.00,21152,7.00,46766,7.00,120474,4.00,215481,4.00
04/03/2013,2013-04-03,1,6,8,12,35,3,,4,1,2,3,3,1,0,1,0,0,0,0,0.00,5,1000000.00,34,10000.00,1158,100.00,1480,100.00,19377,7.00,46253,7.00,102720,4.00,184679,4.00
03/30/2013,2013-03-30,11,23,26,46,55,27,,3,2,3,2,0,1,2,0,1,1,0,1,50000000.00,2,1000000.00,21,10000.00,670,100.00,1049,100.00,17860,7.00,34479,7.00,115430,4.00,225752,4.00
03/27/2013,2013-03-27,7,37,43,48,52,16,52,1,4,3,2,1,0,0,1,2,1,0,0,0.00,2,1000000.00,12,10000.00,452,100.00,752,100.00,13078,7.00,25398,7.00,87517,4.00,179599,4.00
03/23/2013,2013-03-23,17,29,31,52,53,31,17,2,3,4,1,0,1,1,1,0,2,0,1,338300000.00,13,1000000.00,101,10000.00,3452,100.00,5477,100.00,97156,7.00,189243,7.00,627236,4.00,1266683,4.00
03/20/2013,2013-03-20,13,14,17,43,54,15,,3,2,3,2,0,3,0,0,1,1,0,0,0.00,3,1000000.00,64,10000.00,1820,100.00,3007,100.00,54141,7.00,105382,7.00,348360,4.00,699539,4.00
03/16/2013,2013-03-16,3,7,21,44,53,16,,3,2,4,1,2,0,1,0,1,1,0,0,0.00,13,1000000.00,51,10000.00,1801,100.00,2749,100.00,47299,7.00,101334,7.00,289281,4.00,559563,4.00
03/13/2013,2013-03-13,5,9,28,32,38,29,,3,2,2,3,2,0,1,2,0,0,0,0,0.00,5,1000000.00,31,10000.00,1348,100.00,2107,100.00,35778,7.00,72463,7.00,224582,4.00,426327,4.00
03/09/2013,2013-03-09,10,37,40,46,52,12,10,1,4,1,4,1,0,0,2,1,1,0,0,0.00,2,1000000.00,23,10000.00,1032,100.00,1640,100.00,29251,7.00,55217,7.00,195500,4.00,407224,4.00
03/06/2013,2013-03-06,6,10,23,41,45,1,41,3,2,3,2,2,0,1,0,2,0,0,0,0.00,9,1000000.00,25,10000.00,1136,100.00,1455,100.00,25252,7.00,54815,7.00,157804,4.00,305847,4.00
03/02/2013,2013-03-02,3,8,13,41,56,16,3,3,2,3,2,2,1,0,0,1,1,0,0,0.00,2,1000000.00,20,10000.00,890,100.00,1461,100.00,25740,7.00,53412,7.00,159483,4.00,310409,4.00
02/27/2013,2013-02-27,3,14,20,34,48,21,,3,2,1,4,1,2,0,1,1,0,0,0,0.00,4,1000000.00,15,10000.00,743,100.00,1102,100.00,19320,7.00,37718,7.00,123111,4.00,241769,4.00
02/23/2013,2013-02-23,2,5,31,39,41,29,,2,3,4,1,2,0,0,2,1,0,0,0,0.00,7,1000000.00,20,10000.00,649,100.00,1114,100.00,19728,7.00,37402,7.00,123505,4.00,239788,4.00
02/20/2013,2013-02-20,3,17,19,25,32,17,,4,1,4,1,1,2,1,1,0,0,0,0,0.00,0,0.00,24,10000.00,811,100.00,1239,100.00,20090,7.00,40406,7.00,115684,4.00,210876,4.00
02/16/2013,2013-02-16,15,16,46,50,58,29,,2,3,1,4,0,2,0,0,2,1,0,0,0.00,2,1000000.00,11,10000.00,483,100.00,853,100.00,15174,7.00,29023,7.00,107107,4.00,229039,4.00
02/13/2013,2013-02-13,12,23,25,27,43,29,,4,1,4,1,0,1,3,0,1,0,0,0,0.00,1,1000000.00,19,10000.00,669,100.00,989,100.00,16654,7.00,34928,7.00,99230,4.00,186983,4.00
02/09/2013,2013-02-09,5,6,16,36,58,3,"5,36",3,2,1,4,2,1,0,1,0,1,0,0,0.00,3,1000000.00,20,10000.00,560,100.00,854,100.00,16856,7.00,31706,7.00,107494,4.00,208468,4.00
02/06/2013,2013-02-06,5,27,36,38,41,12,41,2,3,3,2,1,0,1,2,1,0,0,1,208000000.00,6,1000000.00,55,10000.00,1526,100.00,2631,100.00,45073,7.00,83317,7.00,289310,4.00,573720,4.00
02/02/2013,2013-02-02,11,16,33,40,41,34,16,2,3,3,2,0,2,0,2,1,0,0,0,0.00,6,1000000.00,36,10000.00,1295,100.00,1755,100.00,32651,7.00,68306,7.00,207025,4.00,410281,4.00
01/30/2013,2013-01-30,14,16,32,47,52,16,,2,3,1,4,0,2,0,1,1,1,0,0,0.00,3,1000000.00,23,10000.00,1017,100.00,1470,100.00,25787,7.00,50919,7.00,166307,4.00,337043,4.00
01/26/2013,2013-01-26,3,22,26,41,49,18,,3,2,3,2,1,0,2,0,2,0,0,0,0.00,6,1000000.00,26,10000.00,867,100.00,1436,100.00,24997,7.00,47215,7.00,162612,4.00,319523,4.00
01/23/2013,2013-01-23,11,12,24,43,45,9,,3,2,3,2,0,2,1,0,2,0,0,0,0.00,1,1000000.00,34,10000.00,870,100.00,1266,100.00,22913,7.00,43794,7.00,140932,4.00,265279,4.00
01/19/2013,2013-01-19,8,28,29,34,38,35,28,3,2,1,4,1,0,2,2,0,0,0,0,0.00,3,1000000.00,20,10000.00,780,100.00,1406,100.00,24376,7.00,44765,7.00,154770,4.00,301472,4.00
